institution_id,institution_name,deglevl_code,deglevl,degcip_4dig,ciptitle,grad_cohort,grad_cohort_label,year_postgrad,p25_earnings,p50_earnings,p75_earnings,cellcount,cell_suppressed,state,system,first_release,last_update,cpi_reportyear
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1408,CIVIL ENGINEERING,2007,2007-2009,1,36344,50952,61330,89,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1408,CIVIL ENGINEERING,2007,2007-2009,5,51638,63302,74299,85,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1408,CIVIL ENGINEERING,2010,2010-2012,1,26353,42930,55117,114,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1408,CIVIL ENGINEERING,2013,2013-2015,1,32925,49214,62074,69,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1409,COMPUTER ENGINEERING,2001,2001-2003,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1409,COMPUTER ENGINEERING,2001,2001-2003,5,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1409,COMPUTER ENGINEERING,2001,2001-2003,10,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1410,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2001,2001-2003,1,44170,66722,82440,84,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1410,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2001,2001-2003,5,57318,84021,105205,110,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1410,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2001,2001-2003,10,80669,102123,129481,101,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1410,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2004,2004-2006,1,41464,55693,69073,154,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1410,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2004,2004-2006,5,57214,71268,89695,161,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1410,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2004,2004-2006,10,65344,88739,118564,93,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1410,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2007,2007-2009,1,35274,57017,72247,160,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1410,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2007,2007-2009,5,56867,77697,92164,154,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1410,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2010,2010-2012,1,34526,53984,69439,189,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1410,"ELECTRICAL, ELECTRONICS AND COMMUNICATIONS ENGINEERING",2013,2013-2015,1,33993,54609,71126,102,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1419,MECHANICAL ENGINEERING,2001,2001-2003,1,42682,63005,82440,62,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1419,MECHANICAL ENGINEERING,2001,2001-2003,5,57770,72639,90533,66,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1419,MECHANICAL ENGINEERING,2001,2001-2003,10,63005,89080,118068,82,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1419,MECHANICAL ENGINEERING,2004,2004-2006,1,47911,61814,74283,119,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1419,MECHANICAL ENGINEERING,2004,2004-2006,5,68241,82440,98270,111,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1419,MECHANICAL ENGINEERING,2004,2004-2006,10,82440,99325,123069,71,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1419,MECHANICAL ENGINEERING,2007,2007-2009,1,41119,61922,74191,99,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1419,MECHANICAL ENGINEERING,2007,2007-2009,5,61640,80830,94612,109,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1419,MECHANICAL ENGINEERING,2010,2010-2012,1,30228,57017,74265,126,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1419,MECHANICAL ENGINEERING,2013,2013-2015,1,36668,54331,76222,107,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1420,METALLURGICAL ENGINEERING,2001,2001-2003,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1420,METALLURGICAL ENGINEERING,2001,2001-2003,5,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1420,METALLURGICAL ENGINEERING,2001,2001-2003,10,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1420,METALLURGICAL ENGINEERING,2004,2004-2006,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1420,METALLURGICAL ENGINEERING,2004,2004-2006,5,66537,80226,93224,34,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1420,METALLURGICAL ENGINEERING,2004,2004-2006,10,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1420,METALLURGICAL ENGINEERING,2007,2007-2009,1,36128,52107,64791,32,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1420,METALLURGICAL ENGINEERING,2007,2007-2009,5,57318,75168,98670,42,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1420,METALLURGICAL ENGINEERING,2010,2010-2012,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1420,METALLURGICAL ENGINEERING,2013,2013-2015,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1435,INDUSTRIAL ENGINEERING,2001,2001-2003,1,35701,49605,64493,42,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1435,INDUSTRIAL ENGINEERING,2001,2001-2003,5,57318,73723,86867,36,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1435,INDUSTRIAL ENGINEERING,2001,2001-2003,10,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1435,INDUSTRIAL ENGINEERING,2004,2004-2006,1,45500,55693,67979,50,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1435,INDUSTRIAL ENGINEERING,2004,2004-2006,5,46790,61218,78709,60,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1435,INDUSTRIAL ENGINEERING,2004,2004-2006,10,53358,81702,109206,31,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1435,INDUSTRIAL ENGINEERING,2007,2007-2009,1,32569,48432,63005,64,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1435,INDUSTRIAL ENGINEERING,2007,2007-2009,5,48823,64281,83388,62,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1435,INDUSTRIAL ENGINEERING,2010,2010-2012,1,21508,30926,45618,69,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1435,INDUSTRIAL ENGINEERING,2013,2013-2015,1,38289,49605,64990,46,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1601,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2001,2001-2003,1,31857,42550,49605,108,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1601,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2001,2001-2003,5,42458,51273,60920,122,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1601,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2001,2001-2003,10,44914,53418,63005,108,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1601,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2004,2004-2006,1,36668,45021,51899,119,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1601,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2004,2004-2006,5,43798,54109,61317,127,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1601,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2004,2004-2006,10,44468,54928,63600,88,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1601,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2007,2007-2009,1,31857,41193,51273,88,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1601,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2007,2007-2009,5,33637,45956,56177,110,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1601,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2010,2010-2012,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1601,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2013,2013-2015,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1609,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2001,2001-2003,1,21736,33993,47129,35,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1609,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2001,2001-2003,5,33459,48432,55456,43,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1609,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2001,2001-2003,10,39369,54609,59781,42,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1609,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2004,2004-2006,1,28870,43798,50481,33,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1609,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2004,2004-2006,5,34526,44914,56641,50,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1609,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2004,2004-2006,10,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1609,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2007,2007-2009,1,21052,40449,55964,44,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1609,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2007,2007-2009,5,33726,43798,52889,51,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1609,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2010,2010-2012,1,27784,40449,57770,54,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,1609,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2013,2013-2015,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2301,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2007,2007-2009,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2301,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2007,2007-2009,5,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2301,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2010,2010-2012,1,23600,32925,50074,94,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2301,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2013,2013-2015,1,22420,35772,51325,81,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2313,RHETORIC AND COMPOSITION/WRITING STUDIES,2001,2001-2003,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2313,RHETORIC AND COMPOSITION/WRITING STUDIES,2001,2001-2003,5,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2313,RHETORIC AND COMPOSITION/WRITING STUDIES,2001,2001-2003,10,38829,54252,65486,33,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2313,RHETORIC AND COMPOSITION/WRITING STUDIES,2004,2004-2006,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2313,RHETORIC AND COMPOSITION/WRITING STUDIES,2004,2004-2006,5,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2313,RHETORIC AND COMPOSITION/WRITING STUDIES,2004,2004-2006,10,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2313,RHETORIC AND COMPOSITION/WRITING STUDIES,2007,2007-2009,1,24035,38289,53358,34,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2313,RHETORIC AND COMPOSITION/WRITING STUDIES,2007,2007-2009,5,21508,37568,50856,44,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2313,RHETORIC AND COMPOSITION/WRITING STUDIES,2010,2010-2012,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2313,RHETORIC AND COMPOSITION/WRITING STUDIES,2013,2013-2015,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2601,"BIOLOGY, GENERAL",2001,2001-2003,1,26353,39009,47595,68,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2601,"BIOLOGY, GENERAL",2001,2001-2003,5,39549,50856,59469,79,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2601,"BIOLOGY, GENERAL",2001,2001-2003,10,47729,60377,76974,104,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2601,"BIOLOGY, GENERAL",2004,2004-2006,1,25615,37856,51065,106,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2601,"BIOLOGY, GENERAL",2004,2004-2006,5,42203,55873,67554,115,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2601,"BIOLOGY, GENERAL",2004,2004-2006,10,40179,55964,68478,71,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2601,"BIOLOGY, GENERAL",2007,2007-2009,1,23069,34420,49370,150,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2601,"BIOLOGY, GENERAL",2007,2007-2009,5,34823,48667,61603,202,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2601,"BIOLOGY, GENERAL",2010,2010-2012,1,19288,26770,41193,202,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2601,"BIOLOGY, GENERAL",2013,2013-2015,1,18315,26546,39784,156,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2602,"BIOCHEMISTRY, BIOPHYSICS AND MOLECULAR BIOLOGY",2013,2013-2015,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2605,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2001,2001-2003,1,27222,35772,48432,39,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2605,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2001,2001-2003,5,37478,50856,67646,57,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2605,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2001,2001-2003,10,45109,64196,134287,65,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2605,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2004,2004-2006,1,23890,34793,44046,67,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2605,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2004,2004-2006,5,34603,48667,60452,94,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2605,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2004,2004-2006,10,45500,61630,86867,85,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2605,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2007,2007-2009,1,21097,29685,41246,59,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2605,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2007,2007-2009,5,36263,51412,63140,117,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2605,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2010,2010-2012,1,20042,26643,33779,55,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2605,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2013,2013-2015,1,17794,24863,36668,38,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2701,MATHEMATICS,2001,2001-2003,1,30460,45305,51968,39,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2701,MATHEMATICS,2001,2001-2003,5,45794,55061,62707,31,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2701,MATHEMATICS,2001,2001-2003,10,44356,54609,63855,30,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2701,MATHEMATICS,2004,2004-2006,1,32925,47930,56738,41,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2701,MATHEMATICS,2004,2004-2006,5,41884,48600,66981,41,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2701,MATHEMATICS,2004,2004-2006,10,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2701,MATHEMATICS,2007,2007-2009,1,45447,56302,64951,65,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2701,MATHEMATICS,2007,2007-2009,5,39639,48823,59350,73,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2701,MATHEMATICS,2010,2010-2012,1,34348,45919,58180,75,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2701,MATHEMATICS,2013,2013-2015,1,29685,41007,52562,62,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2703,APPLIED MATHEMATICS,2001,2001-2003,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2703,APPLIED MATHEMATICS,2001,2001-2003,5,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2703,APPLIED MATHEMATICS,2001,2001-2003,10,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2703,APPLIED MATHEMATICS,2004,2004-2006,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2703,APPLIED MATHEMATICS,2004,2004-2006,5,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2703,APPLIED MATHEMATICS,2004,2004-2006,10,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2703,APPLIED MATHEMATICS,2007,2007-2009,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2703,APPLIED MATHEMATICS,2007,2007-2009,5,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2703,APPLIED MATHEMATICS,2010,2010-2012,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,2703,APPLIED MATHEMATICS,2013,2013-2015,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,3001,BIOLOGICAL AND PHYSICAL SCIENCES,2001,2001-2003,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,3001,BIOLOGICAL AND PHYSICAL SCIENCES,2001,2001-2003,5,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,3001,BIOLOGICAL AND PHYSICAL SCIENCES,2001,2001-2003,10,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,3001,BIOLOGICAL AND PHYSICAL SCIENCES,2004,2004-2006,1,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,3001,BIOLOGICAL AND PHYSICAL SCIENCES,2004,2004-2006,5,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,3001,BIOLOGICAL AND PHYSICAL SCIENCES,2004,2004-2006,10,,,,,1,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,3099,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2001,2001-2003,1,42894,50406,54137,838,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,3099,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2001,2001-2003,5,47203,55059,59594,827,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,3099,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2001,2001-2003,10,48972,56901,61527,790,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,3099,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2004,2004-2006,1,42579,49658,53895,962,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,3099,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2004,2004-2006,5,46821,55803,60855,941,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,3099,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2004,2004-2006,10,48420,56259,59599,656,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,3099,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2007,2007-2009,1,33127,47642,56405,1314,0,TX,utsys,03082018,03082018,2016
3661,UNIVERSITY OF TEXAS-EL PASO,05,Baccalaureate,3099,"MULTI/INTERDISCIPLINARY STUDIES, OTHER",2007,2007-2009,5,40496,50193,56097,1380,0,TX,utsys,03082018,03082018,2016
